id,external_id,uId,questionId,program,domain,domain_desc,skill_cd,skill_desc,difficulty,type,stimulus,stem,answer,correct_letters,choices_text,rationale
70a9ddd5-661b-45e3-b279-9c6de073b79d,70a9ddd5-661b-45e3-b279-9c6de073b79d,4cc1307b-8f47-4607-bf75-e1dd93d6cd31,02489d55,SAT,P,Advanced Math,P.A.,Equivalent expressions,E,mcq,,Which expression is equivalent to 19 left parenthesis x squared minus 7 right parenthesis ?,,A,A. 19 x squared minus 133 | B. 19 x squared minus 26 | C. 19 x squared minus 7 | D. 19 x squared plus 12,"Choice A is correct. The expression 19 left parenthesis x squared minus 7 right parenthesis can be rewritten as 19 left parenthesis x squared right parenthesis minus 19 left parenthesis 7 right parenthesis , which is equivalent to 19 x squared minus 133 . Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
d73707f3-c5fe-430b-8799-06ef95532995,d73707f3-c5fe-430b-8799-06ef95532995,4cfb040c-106b-4f65-9d70-c9d734a128d9,be0c419e,SAT,P,Advanced Math,P.C.,Nonlinear functions,M,mcq,,"Immanuel purchased a certain rare coin on January 1. The function f left parenthesis x right parenthesis equals 65 left parenthesis 1.03 right parenthesis Superscript x , where 0 less than or equals x less than or equals 10 , gives the predicted value, in dollars, of the rare coin x years after Immanuel purchased it. What is the best interpretation of the statement “ f left parenthesis 8 right parenthesis is approximately equal to 82 ” in this context?",,D,"A. When the rare coin's predicted value is approximately 82 dollars, it is 8 percent sign greater than the predicted value, in dollars, on January 1 of the previous year. | B. When the rare coin’s predicted value is approximately 82 dollars, it is 8 times the predicted value, in dollars, on January 1 of the previous year. | C. From the day Immanuel purchased the rare coin to 8 years after Immanuel purchased the coin, its predicted value increased by a total of approximately 82 dollars. | D. 8 years after Immanuel purchased the rare coin, its predicted value is approximately 82 dollars.","Choice D is correct. It’s given that the function f left parenthesis x right parenthesis equals 65 left parenthesis 1.03 right parenthesis Superscript x gives the predicted value, in dollars, of a certain rare coin x years after Immanuel purchased it. It follows that f left parenthesis x right parenthesis represents the predicted value, in dollars, of the coin x years after Immanuel purchased it. Since the value of f left parenthesis 8 right parenthesis is the value of f left parenthesis x right parenthesis when x equals 8 , it follows that “ f left parenthesis 8 right parenthesis is approximately equal to 82 ” means that f left parenthesis x right parenthesis is approximately equal to 82 when x equals 8 . Therefore, the best interpretation of the statement “ f left parenthesis 8 right parenthesis is approximately equal to 82 ” in this context is 8 years after Immanuel purchased the rare coin, its predicted value is approximately 82 dollars. Choice A is incorrect and may result from conceptual errors. Choice B is incorrect and may result from conceptual errors. Choice C is incorrect and may result from conceptual errors."
bb4ceae0-91ef-4a7e-8a48-9eecde3713f6,bb4ceae0-91ef-4a7e-8a48-9eecde3713f6,4d4f8566-c1e9-451c-963e-48a275064948,8462b105,SAT,P,Advanced Math,P.C.,Nonlinear functions,H,mcq,,"The function f gives the product of a number, x , and a number that is 91 more than x . Which equation defines f ?",,C,A. f left parenthesis x right parenthesis equals x squared plus x plus 91 | B. f left parenthesis x right parenthesis equals x squared plus 91 | C. f left parenthesis x right parenthesis equals x squared plus 91 x | D. f left parenthesis x right parenthesis equals x squared plus 91 x plus 91,"Choice C is correct. It’s given that the function f gives the product of a number, x , and a number that is 91 more than x . A number that is 91 more than x can be represented by the expression x plus 91 . Therefore, f can be defined by the equation f left parenthesis x right parenthesis equals x left parenthesis x plus 91 right parenthesis , or f left parenthesis x right parenthesis equals x squared plus 91 x . Choice A is incorrect and may result from conceptual or calculation errors. Choice B is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
7bb5425b-4812-479b-b73a-acf842444820,7bb5425b-4812-479b-b73a-acf842444820,4d928223-f9f3-4cf7-8664-6c48aa62478b,ce579859,SAT,P,Advanced Math,P.C.,Nonlinear functions,H,mcq,,"A model estimates that at the end of each year from 2015 to 2020 , the number of squirrels in a population was 150 percent sign more than the number of squirrels in the population at the end of the previous year. The model estimates that at the end of 2016 , there were 180 squirrels in the population. Which of the following equations represents this model, where n is the estimated number of squirrels in the population t years after the end of 2015 and t less than or equals 5 ?",,B,A. n equals 72 left parenthesis 1.5 right parenthesis Superscript t | B. n equals 72 left parenthesis 2.5 right parenthesis Superscript t | C. n equals 180 left parenthesis 1.5 right parenthesis Superscript t | D. n equals 180 left parenthesis 2.5 right parenthesis Superscript t,"Choice B is correct. Since the model estimates that the number of squirrels in the population increased by a fixed percentage, 150 percent sign , each year, the model can be represented by an exponential equation of the form n equals a left parenthesis 1 plus StartFraction p Over 100 EndFraction right parenthesis Superscript t , where a is the estimated number of squirrels in the population at the end of 2015 , and the model estimates that at the end of each year, the number is p percent sign more than the number at the end of the previous year. Since the model estimates that at the end of each year, the number was 150 percent sign more than the number at the end of the previous year, p equals 150 . Substituting 150 for p in the equation n equals a left parenthesis 1 plus StartFraction p Over 100 EndFraction right parenthesis Superscript t yields n equals a left parenthesis 1 plus StartFraction 150 Over 100 EndFraction right parenthesis Superscript t , which is equivalent to n equals a left parenthesis 1 plus 1.5 right parenthesis Superscript t , or n equals a left parenthesis 2.5 right parenthesis Superscript t . It’s given that the estimated number of squirrels at the end of 2016 was 180 . This means that when t equals 1 , n equals 180 . Substituting 1 for t and 180 for n in the equation n equals a left parenthesis 2.5 right parenthesis Superscript t yields 180 equals a left parenthesis 2.5 right parenthesis Superscript 1 , or 180 equals 2.5 a . Dividing each side of this equation by 2.5 yields 72 equals a . Substituting 72 for a in the equation n equals a left parenthesis 2.5 right parenthesis Superscript t yields n equals 72 left parenthesis 2.5 right parenthesis Superscript t . Choice A is incorrect. This equation represents a model where at the end of each year, the estimated number of squirrels was 150 percent sign of, not 150 percent sign more than, the estimated number at the end of the previous year. Choice C is incorrect. This equation represents a model where at the end of each year, the estimated number of squirrels was 150 percent sign of, not 150 percent sign more than, the estimated number at the end of the previous year, and the estimated number of squirrels at the end of 2015 , not the end of 2016 , was 180 . Choice D is incorrect. This equation represents a model where the estimated number of squirrels at the end of 2015 , not the end of 2016 , was 180 ."
01383d90-cb64-4777-9f89-45b8dfe8c286,01383d90-cb64-4777-9f89-45b8dfe8c286,4e1f9e45-da43-4406-ba07-1fac7c0cce36,5355c0ef,SAT,P,Advanced Math,P.A.,Equivalent expressions,H,spr,,"0.36 x squared plus 0.63 x plus 1.17 The given expression can be rewritten as a left parenthesis 4 x squared plus 7 x plus 13 right parenthesis , where a is a constant. What is the value of a ?",.09,,,"The correct answer is .09 . It's given that the expression 0.36 x squared plus 0.63 x plus 1.17 can be rewritten as a left parenthesis 4 x squared plus 7 x plus 13 right parenthesis . Applying the distributive property to the expression a left parenthesis 4 x squared plus 7 x plus 13 right parenthesis yields 4 a x squared plus 7 a x plus 13 a . Therefore, 0.36 x squared plus 0.63 x plus 1.17 can be rewritten as 4 a x squared plus 7 a x plus 13 a . It follows that in the expressions 0.36 x squared plus 0.63 x plus 1.17 and 4 a x squared plus 7 a x plus 13 a , the coefficients of x squared are equivalent, the coefficients of x are equivalent, and the constant terms are equivalent. Therefore, 0.36 equals 4 a , 0.63 equals 7 a , and 1.17 equals 13 a . Solving any of these equations for a yields the value of a . Dividing both sides of the equation 0.36 equals 4 a by 4 yields 0.09 equals a . Therefore, the value of a is 0.09 . Note that .09 and 9/100 are examples of ways to enter a correct answer."
72f977c3-5379-42b1-947f-d9fc4dbc27fb,72f977c3-5379-42b1-947f-d9fc4dbc27fb,4e3ad962-acda-4c81-9041-1cf91af25ed2,2f51abc2,SAT,P,Advanced Math,P.C.,Nonlinear functions,H,mcq,,f left parenthesis x right parenthesis equals StartAbsoluteValue 59 minus 2 x EndAbsoluteValue The function f is defined by the given equation. For which of the following values of k does f left parenthesis k right parenthesis equals 3 k ?,,A,A. StartFraction 59 Over 5 EndFraction | B. StartFraction 59 Over 2 EndFraction | C. StartFraction 177 Over 5 EndFraction | D. 59,"Choice A is correct. The value of k for which f left parenthesis k right parenthesis equals 3 k can be found by substituting k for x and 3 k for f left parenthesis x right parenthesis in the given equation, f left parenthesis x right parenthesis equals StartAbsoluteValue 59 minus 2 x EndAbsoluteValue , which yields 3 k equals StartAbsoluteValue 59 minus 2 k EndAbsoluteValue . For this equation to be true, either minus 3 k equals 59 minus 2 k or 3 k equals 59 minus 2 k . Adding 2 k to both sides of the equation minus 3 k equals 59 minus 2 k yields negative k equals 59 . Dividing both sides of this equation by negative 1 yields k equals negative 59 . To check whether negative 59 is the value of k , substituting negative 59 for k in the equation 3 k equals StartAbsoluteValue 59 minus 2 k EndAbsoluteValue yields 3 left parenthesis negative 59 right parenthesis equals StartAbsoluteValue 59 minus 2 left parenthesis negative 59 right parenthesis EndAbsoluteValue , which is equivalent to negative 177 equals StartAbsoluteValue 177 EndAbsoluteValue , or negative 177 equals 177 , which isn't a true statement. Therefore, negative 59 isn't the value of k . Adding 2 k to both sides of the equation 3 k equals 59 minus 2 k yields 5 k equals 59 . Dividing both sides of this equation by 5 yields k equals StartFraction 59 Over 5 EndFraction . To check whether StartFraction 59 Over 5 EndFraction is the value of k , substituting StartFraction 59 Over 5 EndFraction for k in the equation 3 k equals StartAbsoluteValue 59 minus 2 k EndAbsoluteValue yields 3 left parenthesis StartFraction 59 Over 5 EndFraction right parenthesis equals StartAbsoluteValue 59 minus 2 left parenthesis StartFraction 59 Over 5 EndFraction right parenthesis EndAbsoluteValue , which is equivalent to StartFraction 177 Over 5 EndFraction equals StartAbsoluteValue StartFraction 177 Over 5 EndFraction EndAbsoluteValue , or StartFraction 177 Over 5 EndFraction equals StartFraction 177 Over 5 EndFraction , which is a true statement. Therefore, the value of k for which f left parenthesis k right parenthesis equals 3 k is StartFraction 59 Over 5 EndFraction . Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
b026d255-ee45-4659-b390-1b694d47296b,b026d255-ee45-4659-b390-1b694d47296b,4f8f7f96-f248-44e4-aa38-5b9173894767,17d0e87d,SAT,P,Advanced Math,P.B.,Nonlinear equations in one variable and systems of equations in two variables ,H,mcq,,"StartFraction 14 x Over 7 y EndFraction equals 2 StartRoot w plus 19 EndRoot The given equation relates the distinct positive real numbers w , x , and y . Which equation correctly expresses w in terms of x and y ?",,C,A. w equals StartRoot StartFraction x Over y EndFraction EndRoot minus 19 | B. w equals StartRoot StartFraction 28 x Over 14 y EndFraction EndRoot minus 19 | C. w equals left parenthesis StartFraction x Over y EndFraction right parenthesis squared minus 19 | D. w equals left parenthesis StartFraction 28 x Over 14 y EndFraction right parenthesis squared minus 19,"Choice C is correct. Dividing each side of the given equation by 2 yields StartFraction 14 x Over 14 y EndFraction equals StartFraction 2 StartRoot w plus 19 EndRoot Over 2 EndFraction , or StartFraction x Over y EndFraction equals StartRoot w plus 19 EndRoot . Because it's given that each of the variables is positive, squaring each side of this equation yields the equivalent equation left parenthesis StartFraction x Over y EndFraction right parenthesis squared equals w plus 19 . Subtracting 19 from each side of this equation yields left parenthesis StartFraction x Over y EndFraction right parenthesis squared minus 19 equals w , or w equals left parenthesis StartFraction x Over y EndFraction right parenthesis squared minus 19 . Choice A is incorrect. This equation isn't equivalent to the given equation. Choice B is incorrect. This equation isn't equivalent to the given equation. Choice D is incorrect. This equation isn't equivalent to the given equation."
581cd95e-37cf-4835-9e46-c492ec9a8f24,581cd95e-37cf-4835-9e46-c492ec9a8f24,519ae0df-b6da-4b2e-833f-edfe8ac51116,d139cf4b,SAT,P,Advanced Math,P.C.,Nonlinear functions,H,mcq,,f left parenthesis t right parenthesis equals 55 t minus 2 t squared The function f is defined by the given equation. The function g is defined by g left parenthesis t right parenthesis equals f left parenthesis t right parenthesis plus 3 . Which expression represents the maximum value of g left parenthesis t right parenthesis ?,,B,A. 3 plus left parenthesis StartFraction 55 Over 2 EndFraction right parenthesis squared | B. 3 plus 2 left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis squared | C. 3 minus 2 left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis squared | D. 3 minus left parenthesis StartFraction 55 Over 2 EndFraction right parenthesis squared,"Choice B is correct. It’s given that function g is defined by g left parenthesis t right parenthesis equals f left parenthesis t right parenthesis plus 3 and that f left parenthesis t right parenthesis equals 55 t minus 2 t squared . Substituting 55 t minus 2 t squared for f left parenthesis t right parenthesis in g left parenthesis t right parenthesis equals f left parenthesis t right parenthesis plus 3 yields g left parenthesis t right parenthesis equals 55 t minus 2 t squared plus 3 , or g left parenthesis t right parenthesis equals minus 2 t squared plus 55 t plus 3 . The maximum value of g left parenthesis t right parenthesis can be found by completing the square to rewrite the equation defining g in the form g left parenthesis t right parenthesis equals a left parenthesis t minus h right parenthesis squared plus k , where the maximum value of the function is k , which occurs when t equals h , and a is a negative constant. The equation g left parenthesis t right parenthesis equals minus 2 t squared plus 55 t plus 3 is equivalent to g left parenthesis t right parenthesis equals minus 2 left parenthesis t squared minus StartFraction 55 Over 2 EndFraction t right parenthesis plus 3 , which can be rewritten as g left parenthesis t right parenthesis equals minus 2 left parenthesis t squared minus StartFraction 55 Over 2 EndFraction t plus left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis squared right parenthesis plus 3 plus 2 left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis squared , or g left parenthesis t right parenthesis equals minus 2 left parenthesis t minus StartFraction 55 Over 4 EndFraction right parenthesis squared plus 3 plus 2 left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis squared . This equation is in the form g left parenthesis t right parenthesis equals a left parenthesis t minus h right parenthesis squared plus k , where a equals negative 2 , h equals StartFraction 55 Over 4 EndFraction , and k equals 3 plus 2 left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis squared . Thus, the maximum value of g left parenthesis t right parenthesis is 3 plus 2 left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis squared . Alternate approach: Since the function f is a quadratic function, the maximum value of f left parenthesis t right parenthesis occurs at the value of t that’s halfway between the two zeros of the function. The zeros of function f can be found by substituting 0 for f left parenthesis t right parenthesis in the equation defining f , which yields 0 equals 55 t minus 2 t squared . This equation can be rewritten as 0 equals t left parenthesis 55 minus 2 t right parenthesis . By the zero product property, it follows that t equals 0 or 55 minus 2 t equals 0 . Subtracting 55 from each side of the equation 55 minus 2 t equals 0 yields minus 2 t equals negative 55 . Dividing each side of this equation by negative 2 yields t equals StartFraction 55 Over 2 EndFraction . Therefore, the zeros of function f are 0 and StartFraction 55 Over 2 EndFraction . The value that’s halfway between 0 and StartFraction 55 Over 2 EndFraction can be found by calculating the average of 0 and StartFraction 55 Over 2 EndFraction , which is StartStartFraction 0 plus StartFraction 55 Over 2 EndFraction OverOver 2 EndEndFraction , or StartFraction 55 Over 4 EndFraction . It follows that the maximum of function f occurs when t equals StartFraction 55 Over 4 EndFraction . Substituting StartFraction 55 Over 4 EndFraction for t in the equation defining function f yields f left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis equals 55 left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis minus 2 left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis squared , which is equivalent to f left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis equals StartFraction 55 squared Over 4 EndFraction minus 2 left parenthesis StartFraction 55 squared Over 4 squared EndFraction right parenthesis . Multiplying StartFraction 55 squared Over 4 EndFraction by four fourths in this equation to get a common denominator yields f left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis equals 4 left parenthesis StartFraction 55 squared Over 4 squared EndFraction right parenthesis minus 2 left parenthesis StartFraction 55 squared Over 4 squared EndFraction right parenthesis , or f left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis equals 2 left parenthesis StartFraction 55 squared Over 4 squared EndFraction right parenthesis , which is equivalent to f left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis equals 2 left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis squared . Thus, the maximum value of f left parenthesis t right parenthesis is 2 left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis squared . Since the equation defining g left parenthesis t right parenthesis is g left parenthesis t right parenthesis equals f left parenthesis t right parenthesis plus 3 , the maximum value of g left parenthesis t right parenthesis is 3 greater than the maximum value of f left parenthesis t right parenthesis . It follows that the maximum value of g left parenthesis t right parenthesis is 3 plus 2 left parenthesis StartFraction 55 Over 4 EndFraction right parenthesis squared . Choice A is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
3fb87a51-838d-423b-8abf-0dca2a3cf712,3fb87a51-838d-423b-8abf-0dca2a3cf712,51b06885-6221-4570-9cfa-a3e385c7615f,75a32330,SAT,P,Advanced Math,P.B.,Nonlinear equations in one variable and systems of equations in two variables ,M,mcq,,y equals x squared plus 1.7 y equals 1.7 minus x Which graph represents the given system of equations?,,A,A. For the line in the system: The line slants sharply down from left to right. The line passes through the following points: (negative 1 comma 2.7) (0 comma 1.7) For the parabola in the system: The parabola opens upward. The vertex is at point (0 comma 1.7). The parabola passes through the following points: (negative 1 comma 2.7) (0 comma 1.7) (1 comma 2.7) | B. For the line in the system: The line slants sharply up from left to right. The line passes through the following points: (0 comma 1.7) (1 comma 2.7) For the parabola in the system: The parabola opens upward. The vertex is at point (0 comma 1.7). The parabola passes through the following points: (negative 1 comma 2.7) (0 comma 1.7) (1 comma 2.7) | C. For the line in the system: The line slants sharply down from left to right. The line passes through the following points: (negative 1 comma 2.7) (0 comma 1.7) For the parabola in the system: The parabola opens upward. The vertex is at point (negative 1.7 comma 0). The parabola passes through the following points: (negative 2.7 comma 1) (negative 1.7 comma 0) (negative 0.7 comma 1) | D. For the line in the system: The line slants sharply up from left to right. The line passes through the following points: (0 comma 1.7) (1 comma 2.7) For the parabola in the system: The parabola opens upward. The vertex is at point (negative 1.7 comma 0). The parabola passes through the following points: (negative 2.7 comma 1) (negative 1.7 comma 0) (negative 0.7 comma 1),"Choice A is correct. The graph of a quadratic equation in the form y equals x squared plus c has its vertex at left parenthesis 0 comma c right parenthesis . The first equation in the given system of equations is y equals x squared plus 1.7 , so the graph of this quadratic equation has its vertex at left parenthesis 0 comma 1.7 right parenthesis . The graph of a linear equation of the form y equals b minus x has a slope of negative 1 and a y -intercept at left parenthesis 0 comma b right parenthesis . The second equation in the given system of equations is y equals 1.7 minus x , so the graph of this linear equation has a slope of negative 1 and a y -intercept at left parenthesis 0 comma 1.7 right parenthesis . Of the choices, only choice A has the graph of a quadratic equation with its vertex at left parenthesis 0 comma 1.7 right parenthesis and the graph of a linear equation with a slope of negative 1 and a y -intercept at left parenthesis 0 comma 1.7 right parenthesis . Choice B is incorrect. This graph represents a system in which the second equation is y equals 1.7 plus x , not y equals 1.7 minus x . Choice C is incorrect. This graph represents a system in which the first equation is y equals left parenthesis x plus 1.7 right parenthesis squared , not y equals x squared plus 1.7 . Choice D is incorrect. This graph represents a system in which the first equation is y equals left parenthesis x plus 1.7 right parenthesis squared , not y equals x squared plus 1.7 , and the second equation is y equals 1.7 plus x , not y equals 1.7 minus x ."
ff8903c3-0d12-4c8b-8aef-3372dfbd9793,ff8903c3-0d12-4c8b-8aef-3372dfbd9793,5277ad05-e161-4517-bbf6-e38d8752c711,e1f9000d,SAT,P,Advanced Math,P.C.,Nonlinear functions,M,mcq,,"h left parenthesis t right parenthesis equals minus 16 t squared plus b The function h estimates an object’s height, in feet, above the ground t seconds after the object is dropped, where b is a constant. The function estimates that the object is 3,364 feet above the ground when it is dropped at t equals 0 . Approximately how many seconds after being dropped does the function estimate the object will hit the ground?",,B,A. 7.25 | B. 14.50 | C. 105.13 | D. 210.25,"Choice B is correct. It's given that the function h estimates that the object is 3,364 feet above the ground when it's dropped at t equals 0 . Substituting 3,364 for h left parenthesis t right parenthesis and 0 for t in the function h yields 3,364 equals minus 16 left parenthesis 0 right parenthesis squared plus b , or 3,364 equals b . Substituting 3,364 for b in the function h yields h left parenthesis t right parenthesis equals minus 16 t squared plus 3,364 . When the object hits the ground, its height will be 0 feet above the ground. Substituting 0 for h left parenthesis t right parenthesis in h left parenthesis t right parenthesis equals minus 16 t squared plus 3,364 yields 0 equals minus 16 t squared plus 3,364 . Adding 16 t squared to each side of this equation yields 16 t squared equals 3,364 . Dividing each side of this equation by 16 yields t squared equals 210.25 . Since the object will hit the ground at a positive number of seconds after it's dropped, the value of t can be found by taking the positive square root of each side of this equation, which yields t equals 14.50 . It follows that the function estimates the object will hit the ground approximately 14.50 seconds after being dropped. Choice A is incorrect. The function estimates that 7.25 seconds after being dropped, the object's height will be minus 16 left parenthesis 7.25 right parenthesis squared plus 3,364 feet, or 2,523 feet, above the ground. Choice C is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
63296c8a-e373-4a99-89f1-f1ceaa55e479,63296c8a-e373-4a99-89f1-f1ceaa55e479,54b02ac7-8144-4e19-9478-f2a0125b0578,6d04c89d,SAT,P,Advanced Math,P.A.,Equivalent expressions,M,mcq,,"The expression StartFraction 24 Over 6 x plus 42 EndFraction is equivalent to StartFraction 4 Over x plus b EndFraction , where b is a constant and x greater than 0 . What is the value of b ?",,A,A. 7 | B. 10 | C. 24 | D. 252,"Choice A is correct. Since the given expressions are equivalent and the numerator of the second expression is one sixth of the numerator of the first expression, the denominator of the second expression must also be one sixth of the denominator of the first expression. By the distributive property, one sixth left parenthesis 6 x plus 42 right parenthesis is equivalent to one sixth left parenthesis 6 x right parenthesis plus one sixth left parenthesis 42 right parenthesis , or x plus 7 . Therefore, the value of b is 7 . Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
c9d1415e-a7ee-4cc6-826b-fc650c58fc3b,c9d1415e-a7ee-4cc6-826b-fc650c58fc3b,551a512c-9703-43b1-b8c0-fd0af4e89ba9,ebb717ab,SAT,P,Advanced Math,P.B.,Nonlinear equations in one variable and systems of equations in two variables ,H,spr,,"x squared minus 34 x plus c equals 0 In the given equation, c is a constant. The equation has no real solutions if c greater than n . What is the least possible value of n ?",289,,,"The correct answer is 289 . A quadratic equation of the form a x squared plus b x plus c equals 0 , where a , b , and c are constants, has no real solutions when the value of the discriminant, b squared minus 4 a c , is less than 0 . In the given equation, x squared minus 34 x plus c equals 0 , a equals 1 and b equals negative 34 . Therefore, the discriminant of the given equation can be expressed as left parenthesis negative 34 right parenthesis squared minus 4 left parenthesis 1 right parenthesis left parenthesis c right parenthesis , or 1,156 minus 4 c . It follows that the given equation has no real solutions when 1,156 minus 4 c less than 0 . Adding 4 c to both sides of this inequality yields 1,156 less than 4 c . Dividing both sides of this inequality by 4 yields 289 less than c , or c greater than 289 . It's given that the equation x squared minus 34 x plus c equals 0 has no real solutions when c greater than n . Therefore, the least possible value of n is 289 ."
6291292e-680f-4ffb-9f2e-4bf638eaee8d,6291292e-680f-4ffb-9f2e-4bf638eaee8d,55fb52d9-d59c-4696-97b5-b3ba796efa8d,e51bf5b1,SAT,P,Advanced Math,P.A.,Equivalent expressions,H,mcq,,"Which of the following expressions has a factor of x plus 2 b , where b is a positive integer constant?",,D,A. 3 x squared plus 7 x plus 14 b | B. 3 x squared plus 28 x plus 14 b | C. 3 x squared plus 42 x plus 14 b | D. 3 x squared plus 49 x plus 14 b,"Choice D is correct. Since each choice has a term of 3 x squared , which can be written as left parenthesis 3 x right parenthesis left parenthesis x right parenthesis , and each choice has a term of 14 b , which can be written as left parenthesis 7 right parenthesis left parenthesis 2 b right parenthesis , the expression that has a factor of x plus 2 b , where b is a positive integer constant, can be represented as left parenthesis 3 x plus 7 right parenthesis left parenthesis x plus 2 b right parenthesis . Using the distributive property of multiplication, this expression is equivalent to 3 x left parenthesis x plus 2 b right parenthesis plus 7 left parenthesis x plus 2 b right parenthesis , or 3 x squared plus 6 x b plus 7 x plus 14 b . Combining the x -terms in this expression yields 3 x squared plus left parenthesis 7 plus 6 b right parenthesis x plus 14 b . It follows that the coefficient of the x -term is equal to 7 plus 6 b . Thus, from the given choices, 7 plus 6 b must be equal to 7 , 28 , 42 , or 49 . Therefore, 6 b must be equal to 0 , 21 , 35 , or 42 , respectively, and b must be equal to StartFraction 0 Over 6 EndFraction , StartFraction 21 Over 6 EndFraction , StartFraction 35 Over 6 EndFraction , or StartFraction 42 Over 6 EndFraction , respectively. Of these four values of b , only StartFraction 42 Over 6 EndFraction , or 7 , is a positive integer. It follows that 7 plus 6 b must be equal to 49 because this is the only choice for which the value of b is a positive integer constant. Therefore, the expression that has a factor of x plus 2 b is 3 x squared plus 49 x plus 14 b . Choice A is incorrect. If this expression has a factor of x plus 2 b , then the value of b is 0 , which isn't positive. Choice B is incorrect. If this expression has a factor of x plus 2 b , then the value of b is StartFraction 21 Over 6 EndFraction , which isn't an integer. Choice C is incorrect. If this expression has a factor of x plus 2 b , then the value of b is StartFraction 35 Over 6 EndFraction , which isn't an integer."
518e7cca-1f28-4828-8926-524f47cebb81,518e7cca-1f28-4828-8926-524f47cebb81,56491435-8fac-4c87-b01b-1cf501ea8d40,197bed38,SAT,P,Advanced Math,P.C.,Nonlinear functions,M,mcq,,"The parabola opens downward. The vertex is at point (2 comma 28). The parabola passes through the following points: (0 comma 8.4) (2 comma 28) (4 comma 8.4) An object was launched upward from a platform. The graph shown models the height above ground, y , in meters, of the object x seconds after it was launched. For which of the following intervals of time was the height of the object increasing for the entire interval?",,A,A. From x equals 0 to x equals 2 | B. From x equals 0 to x equals 4 | C. From x equals 2 to x equals 3 | D. From x equals 3 to x equals 4,"Choice A is correct. It's given that the variable y represents the height, in meters, of the object above the ground. The graph shows that the height of the object was increasing from x equals 0 to x equals 2 , and decreasing from x equals 2 to x equals 4 . Therefore, the height of the object was increasing for the entire interval of time from x equals 0 to x equals 2 . Choice B is incorrect. The height of the object wasn't increasing for this entire interval of time, as it was decreasing from x equals 2 to x equals 4 . Choice C is incorrect. The height of the object was decreasing, not increasing, for this entire interval of time. Choice D is incorrect. The height of the object was decreasing, not increasing, for this entire interval of time."
5943941c-677e-4c02-9da5-eddac62bf566,5943941c-677e-4c02-9da5-eddac62bf566,5754d988-d4d0-4afb-b827-a2899852950f,ad376f1a,SAT,P,Advanced Math,P.C.,Nonlinear functions,E,mcq,,"For the first curve: Moving from left to right: The curve passes from quadrant 2 to quadrant 1. In quadrant 2, the curve trends up gradually to point (0 comma 3). In quadrant 1, the curve trends up sharply. As x increases, the curve approaches the line x equals 4. As x decreases, the curve approaches the line y equals 1. The curve passes through the following points: (negative 3 comma 2) (0 comma 3) For the second curve: Moving from left to right: The curve is in quadrant 4. In quadrant 4, the curve trends up sharply. As x increases, the curve approaches the line y equals 1. As x decreases, the curve approaches the line x equals 4. The curve passes through the following point: (6 comma negative 4) The graph of y equals f left parenthesis x right parenthesis is shown in the xy -plane. What is the value of f left parenthesis 0 right parenthesis ?",,D,A. negative 3 | B. 0 | C. three fifths | D. 3,"Choice D is correct. Because the graph of y equals f left parenthesis x right parenthesis is shown, the value of f left parenthesis 0 right parenthesis is the value of y on the graph that corresponds with x equals 0 . When x equals 0 , the corresponding value of y is 3 . Therefore, the value of f left parenthesis 0 right parenthesis is 3 . Choice A is incorrect and may result from conceptual errors. Choice B is incorrect and may result from conceptual errors. Choice C is incorrect and may result from conceptual errors."
